ID,Subject,session,Optode,Chroma,Condition,theta
7,04,02,S10_D10,hbr,Control,-0.8098212179346503
7,04,02,S10_D10,hbr,Noise,-1.9796415872601698
7,04,02,S10_D10,hbr,Speech,0.5545331546311502
7,04,02,S10_D11,hbo,Control,1.763489563060165
7,04,02,S10_D11,hbo,Noise,-0.08801624277742182
7,04,02,S10_D11,hbo,Speech,1.6770588408512737
7,04,02,S10_D11,hbr,Control,-0.9869258726521424
7,04,02,S10_D11,hbr,Noise,0.04925773819718921
7,04,02,S10_D11,hbr,Speech,-0.9385554610961064
7,04,02,S10_D12,hbo,Control,0.4221346714484785
7,04,02,S10_D12,hbo,Noise,1.490135581200788
7,04,02,S10_D12,hbo,Speech,-2.2876883782937227
7,04,02,S10_D12,hbr,Control,-0.2319899323273732
7,04,02,S10_D12,hbr,Noise,-0.818924566075529
7,04,02,S10_D12,hbr,Speech,1.2572307084973335
7,04,02,S11_D11,hbo,Control,0.41155015343553275
7,04,02,S11_D11,hbo,Noise,1.5200571765728097
7,04,02,S11_D11,hbo,Speech,1.2272711774894356
7,04,02,S11_D11,hbr,Control,-0.2814999656187234
7,04,02,S11_D11,hbr,Noise,-1.0397178554588282
7,04,02,S11_D11,hbr,Speech,-0.8394524734935841
7,04,02,S11_D12,hbo,Control,-0.02953275782073962
7,04,02,S11_D12,hbo,Noise,0.7712686378401332
7,04,02,S11_D12,hbo,Speech,0.6288159419023177
7,04,02,S11_D12,hbr,Control,0.026032574871080565
7,04,02,S11_D12,hbr,Noise,-0.6798589106430393
7,04,02,S11_D12,hbr,Speech,-0.5542895176625761
7,04,02,S12_D1,hbo,Control,2.3560701483713444
7,04,02,S12_D1,hbo,Noise,0.18850174666939576
7,04,02,S12_D1,hbo,Speech,0.2517516220450887
7,04,02,S12_D1,hbr,Control,-1.248858997342277
7,04,02,S12_D1,hbr,Noise,-0.09991727220239571
7,04,02,S12_D1,hbr,Speech,-0.13344351334524676
8,05,01,S1_D1,hbo,Control,-0.22498364916281413
8,05,01,S1_D1,hbo,Noise,1.1875284244488284
8,05,01,S1_D1,hbo,Speech,-6.453962298709331
8,05,01,S1_D1,hbr,Control,0.13759890373707864
8,05,01,S1_D1,hbr,Noise,-0.7262865989097239
8,05,01,S1_D1,hbr,Speech,3.947211899030405
8,05,01,S2_D1,hbo,Control,0.7040955660303043
8,05,01,S2_D1,hbo,Noise,-0.7280494385478916
8,05,01,S2_D1,hbo,Speech,-3.49380337063266
8,05,01,S2_D1,hbr,Control,-1.1806756830149892
8,05,01,S2_D1,hbr,Noise,1.2208431775427102
8,05,01,S2_D1,hbr,Speech,5.858648853874727
8,05,01,S3_D1,hbo,Control,0.3474760968576367
8,05,01,S3_D1,hbo,Noise,-0.2038216438574846
8,05,01,S3_D1,hbo,Speech,-3.040950248288402
8,05,01,S3_D1,hbr,Control,-0.5742100728163928
8,05,01,S3_D1,hbr,Noise,0.3368186819736897
8,05,01,S3_D1,hbr,Speech,5.025221243394169
8,05,01,S3_D2,hbo,Control,-0.37980876971400707
8,05,01,S3_D2,hbo,Noise,1.1116409554383722
8,05,01,S3_D2,hbo,Speech,2.0124424656629416
8,05,01,S3_D2,hbr,Control,0.2752711656483512
8,05,01,S3_D2,hbr,Noise,-0.8056757136396364
8,05,01,S3_D2,hbr,Speech,-1.4585428971013745
8,05,01,S4_D2,hbo,Control,0.38812393627577335
8,05,01,S4_D2,hbo,Noise,1.4604284701822232
8,05,01,S4_D2,hbo,Speech,2.3640030660815525
8,05,01,S4_D2,hbr,Control,-0.18991126991566185
8,05,01,S4_D2,hbr,Noise,-0.7145960335624318
8,05,01,S4_D2,hbr,Speech,-1.1567202700043853
8,05,01,S4_D3,hbo,Control,0.6950510904879152
8,05,01,S4_D3,hbo,Noise,-0.11846162417608923
8,05,01,S4_D3,hbo,Speech,-2.727143618459731
8,05,01,S4_D3,hbr,Control,-0.6427945247214178
8,05,01,S4_D3,hbr,Noise,0.10955523191329404
8,05,01,S4_D3,hbr,Speech,2.522106662467496
8,05,01,S5_D2,hbo,Control,0.3359133446096928
8,05,01,S5_D2,hbo,Noise,0.26171659224203564
8,05,01,S5_D2,hbo,Speech,-0.6717360414640664
8,05,01,S5_D2,hbr,Control,-0.19916098299511747
8,05,01,S5_D2,hbr,Noise,-0.15517017889723692
8,05,01,S5_D2,hbr,Speech,0.3982682214863815
8,05,01,S5_D3,hbo,Control,-0.8459648271059104
8,05,01,S5_D3,hbo,Noise,1.7086267628178635
8,05,01,S5_D3,hbo,Speech,-1.8965338299144137
8,05,01,S5_D3,hbr,Control,0.904944013279345
8,05,01,S5_D3,hbr,Noise,-1.827749228334469
8,05,01,S5_D3,hbr,Speech,2.028756847059744
8,05,01,S5_D4,hbo,Control,0.9287160834153589
8,05,01,S5_D4,hbo,Noise,0.11335872058613555
8,05,01,S5_D4,hbo,Speech,-1.4616074829840253
8,05,01,S5_D4,hbr,Control,-0.9491940222026308
8,05,01,S5_D4,hbr,Noise,-0.11585824975614675
8,05,01,S5_D4,hbr,Speech,1.4938355331944277
8,05,01,S5_D5,hbo,Control,-0.3363949639760696
8,05,01,S5_D5,hbo,Noise,-1.436739309901507
8,05,01,S5_D5,hbo,Speech,-1.0772280927392055
8,05,01,S5_D5,hbr,Control,0.18415179008908517
8,05,01,S5_D5,hbr,Noise,0.786510335001739
8,05,01,S5_D5,hbr,Speech,0.5897040766231322
8,05,01,S6_D6,hbo,Control,-34.1152662555985
8,05,01,S6_D6,hbo,Noise,-9.597233174259625
8,05,01,S6_D6,hbo,Speech,-49.63551315186223
8,05,01,S6_D6,hbr,Control,24.868691785028755
8,05,01,S6_D6,hbr,Noise,-1.227270564103621
8,05,01,S6_D6,hbr,Speech,22.313506478587332
8,05,01,S6_D8,hbo,Control,0.12511816446442595
8,05,01,S6_D8,hbo,Noise,-0.5039035354464503
8,05,01,S6_D8,hbo,Speech,-0.14570927522799226
8,05,01,S6_D8,hbr,Control,-0.12119848014509134
8,05,01,S6_D8,hbr,Noise,0.488117316116893
8,05,01,S6_D8,hbr,Speech,0.14114451547677312
8,05,01,S7_D6,hbo,Control,-0.06867835962409732
8,05,01,S7_D6,hbo,Noise,-1.255736195534451
8,05,01,S7_D6,hbo,Speech,-10.078459354373644
8,05,01,S7_D6,hbr,Control,-1.598793222885755
8,05,01,S7_D6,hbr,Noise,1.2739532587796245
8,05,01,S7_D6,hbr,Speech,-0.5032549270695572
8,05,01,S7_D7,hbo,Control,-0.4963271085357662
8,05,01,S7_D7,hbo,Noise,-0.7998200508024012
8,05,01,S7_D7,hbo,Speech,-5.5196578573470205
8,05,01,S7_D7,hbr,Control,0.5784886387401889
8,05,01,S7_D7,hbr,Noise,0.9322215217918791
8,05,01,S7_D7,hbr,Speech,6.4333769106993675
8,05,01,S7_D8,hbo,Control,-0.41982371774799565
8,05,01,S7_D8,hbo,Noise,-1.0558424717918091
8,05,01,S7_D8,hbo,Speech,-4.9287580421342305
8,05,01,S7_D8,hbr,Control,0.2944381122020201
8,05,01,S7_D8,hbr,Noise,0.7405019083836413
8,05,01,S7_D8,hbr,Speech,3.4567227912016043
8,05,01,S8_D7,hbo,Control,0.8735787075353426
8,05,01,S8_D7,hbo,Noise,-0.24672573312174556
8,05,01,S8_D7,hbo,Speech,-4.968502723275876
8,05,01,S8_D7,hbr,Control,-0.25974589943193055
8,05,01,S8_D7,hbr,Noise,0.07336030160752878
8,05,01,S8_D7,hbr,Speech,1.4773118867884383
8,05,01,S8_D8,hbo,Control,1.7393260962518555
8,05,01,S8_D8,hbo,Noise,5.367716863092912
8,05,01,S8_D8,hbo,Speech,-6.595232635320784
8,05,01,S8_D8,hbr,Control,-1.1442051996239173
8,05,01,S8_D8,hbr,Noise,-3.53112021839664
8,05,01,S8_D8,hbr,Speech,4.338634078063433
8,05,01,S9_D8,hbo,Control,1.265530109275299
8,05,01,S9_D8,hbo,Noise,0.041459693355770634
8,05,01,S9_D8,hbo,Speech,1.032744793456994
8,05,01,S9_D8,hbr,Control,-0.8447608488011112
8,05,01,S9_D8,hbr,Noise,-0.027674984177430834
8,05,01,S9_D8,hbr,Speech,-0.6893730634470987
8,05,01,S10_D9,hbo,Control,0.1731487428689237
8,05,01,S10_D9,hbo,Noise,1.6716438420804594
8,05,01,S10_D9,hbo,Speech,-3.8763837339897353
8,05,01,S10_D9,hbr,Control,-0.07249015456132048
8,05,01,S10_D9,hbr,Noise,-0.6998475326827186
8,05,01,S10_D9,hbr,Speech,1.622880139699976
8,05,01,S10_D10,hbo,Control,1.5103417854019416
8,05,01,S10_D10,hbo,Noise,1.192204352806114
8,05,01,S10_D10,hbo,Speech,-1.670283433541839
8,05,01,S10_D10,hbr,Control,-0.81463438589101
8,05,01,S10_D10,hbr,Noise,-0.6430403172261601
8,05,01,S10_D10,hbr,Speech,0.9009022542438268
8,05,01,S10_D11,hbo,Control,-0.6303335302293638
8,05,01,S10_D11,hbo,Noise,2.1466170424557096
8,05,01,S10_D11,hbo,Speech,-4.957608237619744
8,05,01,S10_D11,hbr,Control,0.31371283962447466
8,05,01,S10_D11,hbr,Noise,-1.0683571405919388
8,05,01,S10_D11,hbr,Speech,2.467368914046836
8,05,01,S10_D12,hbo,Control,-0.9319063314665844
8,05,01,S10_D12,hbo,Noise,1.3099580381333025
8,05,01,S10_D12,hbo,Speech,-2.937145171868267
8,05,01,S10_D12,hbr,Control,1.0848141673658993
8,05,01,S10_D12,hbr,Noise,-1.5248968597364052
8,05,01,S10_D12,hbr,Speech,3.419073984655355
8,05,01,S11_D11,hbo,Control,0.8421310099227569
8,05,01,S11_D11,hbo,Noise,3.013807848585296
8,05,01,S11_D11,hbo,Speech,3.50558168332006
8,05,01,S11_D11,hbr,Control,-0.33326244773778163
8,05,01,S11_D11,hbr,Noise,-1.1926754493021137
8,05,01,S11_D11,hbr,Speech,-1.3872885795229672
8,05,01,S11_D12,hbo,Control,0.17408333645138294
8,05,01,S11_D12,hbo,Noise,-0.03398046645876935
8,05,01,S11_D12,hbo,Speech,0.21641748551033074
8,05,01,S11_D12,hbr,Control,-0.09901317948696073
8,05,01,S11_D12,hbr,Noise,0.019327030910127416
8,05,01,S11_D12,hbr,Speech,-0.12309152486251769
8,05,01,S12_D1,hbo,Control,-0.32676091609680985
8,05,01,S12_D1,hbo,Noise,1.2841704590297778
8,05,01,S12_D1,hbo,Speech,3.486507413717031
8,05,01,S12_D1,hbr,Control,0.6009999771721363
8,05,01,S12_D1,hbr,Noise,-2.3619300183790246
8,05,01,S12_D1,hbr,Speech,-6.41261170731236
9,05,02,S1_D1,hbo,Control,-2.675318633458724
9,05,02,S1_D1,hbo,Noise,2.154579528764152
9,05,02,S1_D1,hbo,Speech,-0.30779924196064906
9,05,02,S1_D1,hbr,Control,1.0500202547158957
9,05,02,S1_D1,hbr,Noise,-0.8456383913694079
9,05,02,S1_D1,hbr,Speech,0.12080633476806166
9,05,02,S2_D1,hbo,Control,1.3897838339732627
9,05,02,S2_D1,hbo,Noise,-3.195472448579408
9,05,02,S2_D1,hbo,Speech,3.1439271825242296
9,05,02,S2_D1,hbr,Control,-0.8300352873145875
9,05,02,S2_D1,hbr,Noise,1.9084657823222222
9,05,02,S2_D1,hbr,Speech,-1.8776808583117461
9,05,02,S3_D1,hbo,Control,-1.315787122547996
9,05,02,S3_D1,hbo,Noise,-3.643899219767613
9,05,02,S3_D1,hbo,Speech,4.029098094597936
9,05,02,S3_D1,hbr,Control,0.4964575194413229
9,05,02,S3_D1,hbr,Noise,1.3748737441942525
9,05,02,S3_D1,hbr,Speech,-1.5202125110911073
9,05,02,S3_D2,hbo,Control,-1.835010835363515
9,05,02,S3_D2,hbo,Noise,-2.505041088323707
9,05,02,S3_D2,hbo,Speech,1.2813997708507958
9,05,02,S3_D2,hbr,Control,0.599731385191413
9,05,02,S3_D2,hbr,Noise,0.8187154718157975
9,05,02,S3_D2,hbr,Speech,-0.41879625163305073
9,05,02,S4_D2,hbo,Control,-0.9799360172459183
9,05,02,S4_D2,hbo,Noise,2.7692508760359487
9,05,02,S4_D2,hbo,Speech,2.288022339432289
9,05,02,S4_D2,hbr,Control,0.483745652387826
9,05,02,S4_D2,hbr,Noise,-1.3670413660460545
9,05,02,S4_D2,hbr,Speech,-1.129482782332341
9,05,02,S4_D3,hbo,Control,-2.5257403796593962
9,05,02,S4_D3,hbo,Noise,0.5086209523494196
9,05,02,S4_D3,hbo,Speech,7.059708596914294
9,05,02,S4_D3,hbr,Control,0.5713786308638178
9,05,02,S4_D3,hbr,Noise,-0.11506136803388854
9,05,02,S4_D3,hbr,Speech,-1.5970630492696551
9,05,02,S5_D2,hbo,Control,-5.249596926926796
9,05,02,S5_D2,hbo,Noise,1.9612827761950635
9,05,02,S5_D2,hbo,Speech,-5.062182607925259
9,05,02,S5_D2,hbr,Control,2.2204510725608766
9,05,02,S5_D2,hbr,Noise,1.8056722979414448
9,05,02,S5_D2,hbr,Speech,7.160769692117927
9,05,02,S5_D3,hbo,Control,-2.2018822271016187
9,05,02,S5_D3,hbo,Noise,2.790160455595884
9,05,02,S5_D3,hbo,Speech,2.0417716090533324
9,05,02,S5_D3,hbr,Control,1.7362960662033071
9,05,02,S5_D3,hbr,Noise,-0.7183151126079702
9,05,02,S5_D3,hbr,Speech,-2.3724891412620956
9,05,02,S5_D4,hbo,Control,-2.6472969825590793
9,05,02,S5_D4,hbo,Noise,3.5979254495811612
9,05,02,S5_D4,hbo,Speech,-1.7684895959774083
9,05,02,S5_D4,hbr,Control,1.0544861039374889
9,05,02,S5_D4,hbr,Noise,-3.087351727611336
9,05,02,S5_D4,hbr,Speech,1.436711353860796
9,05,02,S5_D5,hbo,Control,-1.4164676994749557
9,05,02,S5_D5,hbo,Noise,0.5344561877722004
9,05,02,S5_D5,hbo,Speech,-0.3786509406721361
9,05,02,S5_D5,hbr,Control,0.6003655664460357
9,05,02,S5_D5,hbr,Noise,-0.42613500136271165
9,05,02,S5_D5,hbr,Speech,2.264203525548002
9,05,02,S6_D6,hbo,Control,0.26993635016392425
9,05,02,S6_D6,hbo,Noise,0.5384110213522333
9,05,02,S6_D6,hbo,Speech,-1.0180135871513698
9,05,02,S6_D6,hbr,Control,-0.19111681242319487
9,05,02,S6_D6,hbr,Noise,-0.38119874597054615
9,05,02,S6_D6,hbr,Speech,0.7207606965928482
9,05,02,S6_D8,hbo,Control,-0.28651613710517315
9,05,02,S6_D8,hbo,Noise,-0.04744231683235034
9,05,02,S6_D8,hbo,Speech,-0.8274923169520433
9,05,02,S6_D8,hbr,Control,0.3984067885939686
9,05,02,S6_D8,hbr,Noise,0.06596955160573915
9,05,02,S6_D8,hbr,Speech,1.1506456840929336
9,05,02,S7_D6,hbo,Control,-0.29679676655120474
9,05,02,S7_D6,hbo,Noise,2.224028563780972
9,05,02,S7_D6,hbo,Speech,-0.8119119788904043
9,05,02,S7_D6,hbr,Control,0.18454740961699617
9,05,02,S7_D6,hbr,Noise,-1.3828948176537832
9,05,02,S7_D6,hbr,Speech,0.5048446257766344
9,05,02,S7_D7,hbo,Control,-0.8226064587361073
9,05,02,S7_D7,hbo,Noise,0.86871339605676
9,05,02,S7_D7,hbo,Speech,-0.6417137899593838
9,05,02,S7_D7,hbr,Control,0.5174414420049233
9,05,02,S7_D7,hbr,Noise,-0.5464439375242327
9,05,02,S7_D7,hbr,Speech,0.4036551200208199
9,05,02,S7_D8,hbo,Control,-2.1454618925172233
9,05,02,S7_D8,hbo,Noise,2.963068212877846
9,05,02,S7_D8,hbo,Speech,0.011226349152932835
9,05,02,S7_D8,hbr,Control,0.46150772956436126
9,05,02,S7_D8,hbr,Noise,-3.4172002184671793
9,05,02,S7_D8,hbr,Speech,0.47605419576714275
9,05,02,S8_D7,hbo,Control,-1.827847596824146
9,05,02,S8_D7,hbo,Noise,2.4669118076320817
9,05,02,S8_D7,hbo,Speech,1.0473346079543906
9,05,02,S8_D7,hbr,Control,0.7398863455686835
9,05,02,S8_D7,hbr,Noise,-0.9985703213771646
9,05,02,S8_D7,hbr,Speech,-0.42394594440662164
9,05,02,S8_D8,hbo,Control,-3.1840997064749303
9,05,02,S8_D8,hbo,Noise,5.73285209906185
9,05,02,S8_D8,hbo,Speech,5.9468580247812834
9,05,02,S8_D8,hbr,Control,1.0741018105427738
9,05,02,S8_D8,hbr,Noise,-1.9338800247537749
9,05,02,S8_D8,hbr,Speech,-2.0060712792596402
9,05,02,S9_D8,hbo,Control,-0.039071375575181505
9,05,02,S9_D8,hbo,Noise,0.7738647299621334
9,05,02,S9_D8,hbo,Speech,-1.2018673337357804
9,05,02,S9_D8,hbr,Control,0.034726192330777714
9,05,02,S9_D8,hbr,Noise,-0.6878021327635161
9,05,02,S9_D8,hbr,Speech,1.0682059582720727
9,05,02,S10_D9,hbo,Control,-2.352962514114962
9,05,02,S10_D9,hbo,Noise,-0.09851420245564343
9,05,02,S10_D9,hbo,Speech,0.5226486558105753
9,05,02,S10_D9,hbr,Control,0.7013662354631064
9,05,02,S10_D9,hbr,Noise,0.029364911213610782
9,05,02,S10_D9,hbr,Speech,-0.15579003830137236
9,05,02,S10_D10,hbo,Control,-2.513181196822276
9,05,02,S10_D10,hbo,Noise,2.3155220283273628
9,05,02,S10_D10,hbo,Speech,1.8818796973239897
9,05,02,S10_D10,hbr,Control,0.5254046977670311
9,05,02,S10_D10,hbr,Noise,-0.48408214775942093
9,05,02,S10_D10,hbr,Speech,-0.39342504824431335
9,05,02,S10_D11,hbo,Control,-0.9814115843120657
9,05,02,S10_D11,hbo,Noise,2.162143255067541
9,05,02,S10_D11,hbo,Speech,0.46990882247272564
9,05,02,S10_D11,hbr,Control,0.38449221436421765
9,05,02,S10_D11,hbr,Noise,-0.8470729928221834
9,05,02,S10_D11,hbr,Speech,-0.18409838093409722
9,05,02,S10_D12,hbo,Control,-0.06988798488601033
9,05,02,S10_D12,hbo,Noise,-0.3481109236390591
9,05,02,S10_D12,hbo,Speech,0.012970671748599057
9,05,02,S10_D12,hbr,Control,0.04010661127211078
9,05,02,S10_D12,hbr,Noise,0.19977038280243178
9,05,02,S10_D12,hbr,Speech,-0.007443478168815228
9,05,02,S11_D11,hbo,Control,-0.6082192539777311
9,05,02,S11_D11,hbo,Noise,3.9257871587582436
9,05,02,S11_D11,hbo,Speech,3.6708238000616595
9,05,02,S11_D11,hbr,Control,0.16305516834853342
9,05,02,S11_D11,hbr,Noise,-1.0524492309072362
9,05,02,S11_D11,hbr,Speech,-0.9840970814099914
9,05,02,S11_D12,hbo,Control,0.4668701155338484
9,05,02,S11_D12,hbo,Noise,1.7730006598793833
9,05,02,S11_D12,hbo,Speech,0.43635487307786824
9,05,02,S11_D12,hbr,Control,-0.1765593190462503
9,05,02,S11_D12,hbr,Noise,-0.6705072326569045
9,05,02,S11_D12,hbr,Speech,-0.16501917062100005
9,05,02,S12_D1,hbo,Control,-0.4642179868081707
9,05,02,S12_D1,hbo,Noise,1.095548111864629
9,05,02,S12_D1,hbo,Speech,0.6576162192558415
9,05,02,S12_D1,hbr,Control,0.27802186852635563
9,05,02,S12_D1,hbr,Noise,-0.656127814467817
9,05,02,S12_D1,hbr,Speech,-0.39384878493795056
10,07,01,S1_D1,hbo,Control,0.13147575567769165
10,07,01,S1_D1,hbo,Noise,-0.28893171480635776
10,07,01,S1_D1,hbo,Speech,-0.9892744260643263
10,07,01,S1_D1,hbr,Control,-0.053479983441353185
10,07,01,S1_D1,hbr,Noise,0.11752785328275717
10,07,01,S1_D1,hbr,Speech,0.4024040755816679
10,07,01,S2_D1,hbo,Control,0.38201618310122865
10,07,01,S2_D1,hbo,Noise,-1.244052044973264
10,07,01,S2_D1,hbo,Speech,-2.1000080614597803
10,07,01,S2_D1,hbr,Control,-0.36825521942779443
10,07,01,S2_D1,hbr,Noise,1.1992388780029122
10,07,01,S2_D1,hbr,Speech,2.024361699012516
10,07,01,S3_D1,hbo,Control,0.5166635641212175
10,07,01,S3_D1,hbo,Noise,-0.9935351837519725
10,07,01,S3_D1,hbo,Speech,-2.3755450725097433
10,07,01,S3_D1,hbr,Control,-0.293081445550248
10,07,01,S3_D1,hbr,Noise,0.5635905995311818
10,07,01,S3_D1,hbr,Speech,1.3475465122164265
10,07,01,S3_D2,hbo,Control,1.0782633918637816
10,07,01,S3_D2,hbo,Noise,0.21091216432840101
10,07,01,S3_D2,hbo,Speech,0.052038542032881906
10,07,01,S3_D2,hbr,Control,-0.8581321809086079
10,07,01,S3_D2,hbr,Noise,-0.16785371452001005
10,07,01,S3_D2,hbr,Speech,-0.04141469320293241
10,07,01,S4_D2,hbo,Control,-0.4433496737163084
10,07,01,S4_D2,hbo,Noise,-0.8258015592471734
10,07,01,S4_D2,hbo,Speech,1.9200739702963372
10,07,01,S4_D2,hbr,Control,0.27674422296216417
10,07,01,S4_D2,hbr,Noise,0.5154753107612313
10,07,01,S4_D2,hbr,Speech,-1.1985333709291481
10,07,01,S4_D3,hbo,Control,0.44718195991036247
10,07,01,S4_D3,hbo,Noise,-1.0926435444740117
10,07,01,S4_D3,hbo,Speech,1.281780511154636
10,07,01,S4_D3,hbr,Control,-0.2724832807284239
10,07,01,S4_D3,hbr,Noise,0.6657851263156803
10,07,01,S4_D3,hbr,Speech,-0.7810327566057845
10,07,01,S5_D2,hbo,Control,1.9827853311424062
10,07,01,S5_D2,hbo,Noise,-1.9911117910093177
10,07,01,S5_D2,hbo,Speech,0.6520190264811384
10,07,01,S5_D2,hbr,Control,-0.728274606814173
10,07,01,S5_D2,hbr,Noise,0.7313329052544935
10,07,01,S5_D2,hbr,Speech,-0.23948578430946396
10,07,01,S5_D3,hbo,Control,1.3049747308633068
10,07,01,S5_D3,hbo,Noise,-0.8997899830831873
10,07,01,S5_D3,hbo,Speech,1.284236126833391
10,07,01,S5_D3,hbr,Control,-0.7609367331958437
10,07,01,S5_D3,hbr,Noise,0.5246716538616237
10,07,01,S5_D3,hbr,Speech,-0.7488439583486749
10,07,01,S5_D4,hbo,Control,1.6557927962474515
10,07,01,S5_D4,hbo,Noise,-1.435715094368497
10,07,01,S5_D4,hbo,Speech,-2.2771431335135057
10,07,01,S5_D4,hbr,Control,-0.9111655313325062
10,07,01,S5_D4,hbr,Noise,0.7900590640127714
10,07,01,S5_D4,hbr,Speech,1.25308815080622
10,07,01,S5_D5,hbo,Control,0.3306221647852947
10,07,01,S5_D5,hbo,Noise,-2.402856585357539
10,07,01,S5_D5,hbo,Speech,-4.391252461774774
10,07,01,S5_D5,hbr,Control,-0.18412376987601886
10,07,01,S5_D5,hbr,Noise,1.3381529131742598
10,07,01,S5_D5,hbr,Speech,2.4454922986313887
10,07,01,S6_D6,hbo,Control,0.15977224529531675
10,07,01,S6_D6,hbo,Noise,0.7732712351525028
10,07,01,S6_D6,hbo,Speech,0.19372371674958105
10,07,01,S6_D6,hbr,Control,-0.0949143527812167
10,07,01,S6_D6,hbr,Noise,-0.4593697652128182
10,07,01,S6_D6,hbr,Speech,-0.11508357512076264
10,07,01,S6_D8,hbo,Control,0.014428454261030125
10,07,01,S6_D8,hbo,Noise,-0.35036270667516295
10,07,01,S6_D8,hbo,Speech,-0.7046892301845102
10,07,01,S6_D8,hbr,Control,-0.020405495141785725
10,07,01,S6_D8,hbr,Noise,0.49550176197552487
10,07,01,S6_D8,hbr,Speech,0.996609366662278
10,07,01,S7_D6,hbo,Control,-0.221192858232598
10,07,01,S7_D6,hbo,Noise,-2.17291842892248
10,07,01,S7_D6,hbo,Speech,-2.055276116114489
10,07,01,S7_D6,hbr,Control,0.13241222359154634
10,07,01,S7_D6,hbr,Noise,1.3007696684046757
10,07,01,S7_D6,hbr,Speech,1.2303456938160333
10,07,01,S7_D7,hbo,Control,0.3463561246748035
10,07,01,S7_D7,hbo,Noise,-1.154793633952266
10,07,01,S7_D7,hbo,Speech,-1.3387591969061285
10,07,01,S7_D7,hbr,Control,-0.2347888166660535
10,07,01,S7_D7,hbr,Noise,0.7828145988863483
10,07,01,S7_D7,hbr,Speech,0.9075216670053304
10,07,01,S7_D8,hbo,Control,0.6610591159529355
10,07,01,S7_D8,hbo,Noise,-1.2401727009691625
10,07,01,S7_D8,hbo,Speech,-1.0789408410971857
10,07,01,S7_D8,hbr,Control,-0.48843327824418126
10,07,01,S7_D8,hbr,Noise,0.916319892283935
10,07,01,S7_D8,hbr,Speech,0.7971913544962989
10,07,01,S8_D7,hbo,Control,0.27982367406764047
10,07,01,S8_D7,hbo,Noise,-2.400242252656367
10,07,01,S8_D7,hbo,Speech,-3.329045277617095
10,07,01,S8_D7,hbr,Control,-0.18520312348120369
10,07,01,S8_D7,hbr,Noise,1.58861598749522
10,07,01,S8_D7,hbr,Speech,2.203350326520162
10,07,01,S8_D8,hbo,Control,-0.8565425545696685
10,07,01,S8_D8,hbo,Noise,-0.5997510616961664
10,07,01,S8_D8,hbo,Speech,-2.0946653749245763
10,07,01,S8_D8,hbr,Control,0.4784378708954723
10,07,01,S8_D8,hbr,Noise,0.33500217764351947
10,07,01,S8_D8,hbr,Speech,1.17001453911514
10,07,01,S9_D8,hbo,Control,0.35466661261391214
10,07,01,S9_D8,hbo,Noise,-0.37969084147725796
10,07,01,S9_D8,hbo,Speech,-0.1836764909765807
10,07,01,S9_D8,hbr,Control,-0.24021670823207011
10,07,01,S9_D8,hbr,Noise,0.2571656898102757
10,07,01,S9_D8,hbr,Speech,0.12440461118354106
10,07,01,S10_D9,hbo,Control,-0.07015759941764989
10,07,01,S10_D9,hbo,Noise,3.338988131805599
10,07,01,S10_D9,hbo,Speech,2.59781773362758
10,07,01,S10_D9,hbr,Control,0.016235808396399425
10,07,01,S10_D9,hbr,Noise,-0.7727056227099679
10,07,01,S10_D9,hbr,Speech,-0.6011846374740508
10,07,01,S10_D10,hbo,Control,1.1291921232826305
10,07,01,S10_D10,hbo,Noise,-1.1211638834878181
10,07,01,S10_D10,hbo,Speech,0.56775473403752
10,07,01,S10_D10,hbr,Control,-0.7051827803166542
10,07,01,S10_D10,hbr,Noise,0.7001691282172434
10,07,01,S10_D10,hbr,Speech,-0.3545639875016033
10,07,01,S10_D11,hbo,Control,0.8700618509360872
10,07,01,S10_D11,hbo,Noise,4.738941652370208
10,07,01,S10_D11,hbo,Speech,7.163913887651486
10,07,01,S10_D11,hbr,Control,-0.33794061329458147
10,07,01,S10_D11,hbr,Noise,-1.8406517268239957
10,07,01,S10_D11,hbr,Speech,-2.782534885511627
10,07,01,S10_D12,hbo,Control,2.0824589355060175
10,07,01,S10_D12,hbo,Noise,0.9998371765969583
10,07,01,S10_D12,hbo,Speech,3.031551834221495
10,07,01,S10_D12,hbr,Control,-0.8787400242830349
10,07,01,S10_D12,hbr,Noise,-0.4219036110925268
10,07,01,S10_D12,hbr,Speech,-1.2792309548095364
10,07,01,S11_D11,hbo,Control,0.4677807943738844
10,07,01,S11_D11,hbo,Noise,2.6666073499303247
10,07,01,S11_D11,hbo,Speech,3.2899469977379168
10,07,01,S11_D11,hbr,Control,-0.20201242780548057
10,07,01,S11_D11,hbr,Noise,-1.1515817477807122
10,07,01,S11_D11,hbr,Speech,-1.4207726960101483
10,07,01,S11_D12,hbo,Control,0.5881683452936523
10,07,01,S11_D12,hbo,Noise,0.7349859432824334
10,07,01,S11_D12,hbo,Speech,1.840757954592946
10,07,01,S11_D12,hbr,Control,-0.6406333110661123
10,07,01,S11_D12,hbr,Noise,-0.8005471260052236
10,07,01,S11_D12,hbr,Speech,-2.0049546575537427
10,07,01,S12_D1,hbo,Control,1.142403302617541
10,07,01,S12_D1,hbo,Noise,-4.3632954572618345
10,07,01,S12_D1,hbo,Speech,-7.090785695565628
10,07,01,S12_D1,hbr,Control,-0.22956753643082167
10,07,01,S12_D1,hbr,Noise,0.8768103055622719
