Subject,Session,ROI,Comparison,t_stat,p_value,Effect
17,02,Speech_WAA,Control vs Speech,-2.63543392322724,0.0060490431714736856,7.794215156189066
17,02,Left_Auditory,Control vs Noise,-0.08676027690943341,0.46566020133991004,0.19828417828430522
17,02,Left_Auditory,Control vs Speech,-1.886013371085792,0.033482082173488525,4.064488949184161
17,02,Right_Auditory,Control vs Noise,-0.6150310534321494,0.27110074601478157,1.63457448346021
17,02,Right_Auditory,Control vs Speech,-2.342579754587523,0.012249220969253587,6.164423943759914
17,02,Visual,Control vs Noise,-0.5000112204572431,0.3099754640208119,1.0584130933802307
17,02,Visual,Control vs Speech,-2.839321254123035,0.0036107971169404515,5.9494283564020165
17,02,Front,Control vs Noise,0.756518959228967,0.7728813935112391,-0.9726951363362863
17,02,Front,Control vs Speech,-1.1866198462345519,0.12161384530325563,1.5589144709257978
19,01,Noise_WAA,Control vs Noise,-0.40644651261214165,0.34338807570083474,0.6061177521992926
19,01,Noise_WAA,Control vs Speech,-1.0020658438783463,0.16214336399937662,2.0637293128216534
19,01,Speech_WAA,Control vs Noise,-0.5185640199469739,0.30357813733151207,0.944953829984568
19,01,Speech_WAA,Control vs Speech,-0.9966570611088845,0.1632012503571914,2.399784248266809
19,01,Left_Auditory,Control vs Noise,-0.532702267656804,0.29872272366064456,0.5917152490935025
19,01,Left_Auditory,Control vs Speech,-0.12559692335734435,0.4504294615803545,0.18645251154856224
19,01,Right_Auditory,Control vs Noise,-0.6201309691407322,0.26948748675502743,1.2559840292931899
19,01,Right_Auditory,Control vs Speech,-0.9265367684716224,0.1803999269817162,2.3614519136541023
19,01,Visual,Control vs Noise,0.6793160525518719,0.7494060866638164,-0.7754171809010098
19,01,Visual,Control vs Speech,-0.9249325847883024,0.18094334138371532,1.360649200963538
19,01,Front,Control vs Noise,0.042835001680143626,0.5169646402819564,-0.04545869921317047
19,01,Front,Control vs Speech,-0.07673044464663768,0.46966577017093636,0.10365704152293531
19,02,Noise_WAA,Control vs Noise,-0.6620699141393689,0.2559624964695649,1.493883211660322
19,02,Noise_WAA,Control vs Speech,0.06284340313659201,0.5248809337677712,-0.12598103323863885
19,02,Speech_WAA,Control vs Noise,-0.27297925493968955,0.3931783467416329,0.655168876654521
19,02,Speech_WAA,Control vs Speech,0.01906953211797819,0.5075572106653895,-0.043034287851025255
19,02,Left_Auditory,Control vs Noise,-0.11566006864896519,0.45426686403309186,0.28454783920552895
19,02,Left_Auditory,Control vs Speech,0.018307219674638955,0.5072524132337098,-0.04173472190172056
19,02,Right_Auditory,Control vs Noise,-0.3453620649913417,0.3658753039888665,0.7680010580193353
19,02,Right_Auditory,Control vs Speech,0.1845418235490797,0.5727135859317087,-0.3763153741056242
19,02,Visual,Control vs Noise,-0.33646047399272533,0.36920775957446483,0.4662792400852227
19,02,Visual,Control vs Speech,-0.09882722220086616,0.4608974784845811,0.1264787256082499
19,02,Front,Control vs Noise,0.17163426999662001,0.5676626225124509,-0.34258176557467945
19,02,Front,Control vs Speech,0.25737175346688024,0.6008595976931812,-0.461306523464182
21,01,Noise_WAA,Control vs Noise,0.4657024651398062,0.6779167902839853,-0.5946952749940617
21,01,Noise_WAA,Control vs Speech,-1.120418054460411,0.13571980304461692,1.9626609275595868
21,01,Speech_WAA,Control vs Noise,1.538772825634243,0.9336892416249046,-1.9420094051647943
21,01,Speech_WAA,Control vs Speech,-0.4510136297864319,0.32764293083500445,0.7460772494182066
21,01,Left_Auditory,Control vs Noise,-1.1068186161260312,0.13822179199615386,1.3922799647654407
21,01,Left_Auditory,Control vs Speech,-1.7471673506916054,0.044454171879173804,2.600974321498996
21,01,Right_Auditory,Control vs Noise,1.509264973509967,0.9299777161258649,-1.944248067661274
21,01,Right_Auditory,Control vs Speech,-0.3218947653296386,0.37492756515181797,0.5510442837240934
21,01,Visual,Control vs Noise,1.690502218188637,0.9503041956130055,-2.0223356361124707
21,01,Visual,Control vs Speech,0.25659067794042817,0.6004905020655735,-0.34627469132779365
21,01,Front,Control vs Noise,2.3961744482592304,0.9890668947708745,-1.6867271508524881
21,01,Front,Control vs Speech,0.9480186014597385,0.82487154970182,-0.7987523430610428
21,02,Noise_WAA,Control vs Noise,-0.40039054692597115,0.3456251880956148,0.6392563533786875
21,02,Noise_WAA,Control vs Speech,-1.3083306471761595,0.09962265923281377,2.5146935979976774
21,02,Speech_WAA,Control vs Noise,0.5161851714294706,0.6955589374387752,-0.5494967553932794
21,02,Speech_WAA,Control vs Speech,-1.414162217943523,0.0830224492477263,1.7384264696961484
21,02,Left_Auditory,Control vs Noise,0.7153878054753917,0.7605078708568772,-1.2260845904267559
21,02,Left_Auditory,Control vs Speech,0.19450882654224955,0.5765758583712852,-0.3543955937918756
21,02,Right_Auditory,Control vs Noise,-0.19881115164246743,0.42177937667114784,0.2439614824066212
21,02,Right_Auditory,Control vs Speech,-1.487825312006128,0.0728143585248143,2.2485836925051608
21,02,Visual,Control vs Noise,1.558044971009061,0.935997324978456,-1.8606886346640235
21,02,Visual,Control vs Speech,-0.2855056816365904,0.38844415649427116,0.31052306971469745
21,02,Front,Control vs Noise,-1.103880794910367,0.1384950693776477,1.9791312065159583
21,02,Front,Control vs Speech,-0.31666948687980473,0.376647720853076,0.5602522857751089
24,01,Noise_WAA,Control vs Noise,-1.1498636293038016,0.129390666699074,2.889787067706799
24,01,Noise_WAA,Control vs Speech,-1.443169316481397,0.07859577449458173,4.239819874244974
24,01,Speech_WAA,Control vs Noise,-0.6706078578336264,0.2537462317220726,1.7898055062616798
24,01,Speech_WAA,Control vs Speech,-1.224112788425285,0.11423956350057939,3.8597060556609115
24,01,Left_Auditory,Control vs Noise,-0.2469557818183165,0.40325045802902704,0.5552671414886361
24,01,Left_Auditory,Control vs Speech,-0.38112952846134873,0.352616190056658,1.0380831452528114
24,01,Right_Auditory,Control vs Noise,-1.1310147223031985,0.13322543804190978,2.8364307111366984
24,01,Right_Auditory,Control vs Speech,-1.6992273138172347,0.04872595947426825,5.063573516087425
24,01,Visual,Control vs Noise,-1.0504291370240457,0.15058127823622197,1.9410308127673892
24,01,Visual,Control vs Speech,-1.7029584048027222,0.04840299734157186,3.885934240754213
24,01,Front,Control vs Noise,-0.039177697821359186,0.48448986934703375,0.08435371911054035
24,01,Front,Control vs Speech,-0.5764021173957246,0.2838721206870915,1.463570100571754
24,02,Noise_WAA,Control vs Noise,-2.193132581020318,0.017645338744062593,6.303271759645424
24,02,Noise_WAA,Control vs Speech,-3.56165342317088,0.0005450100115542407,9.828533542721694
24,02,Speech_WAA,Control vs Noise,-1.8944735349352428,0.03309796796875858,5.606581804853686
24,02,Speech_WAA,Control vs Speech,-3.301169193503355,0.0010883310440398637,9.779825384123878
24,02,Left_Auditory,Control vs Noise,-1.6716410991463344,0.051520830724574286,4.705007778037602
24,02,Left_Auditory,Control vs Speech,-2.36308811999992,0.011777916554756206,6.776154292989421
24,02,Right_Auditory,Control vs Noise,-2.2291303904435438,0.016113429258483115,6.285458586597102
24,02,Right_Auditory,Control vs Speech,-3.6886072154524143,0.00037859065515736493,10.541319037879283
24,02,Visual,Control vs Noise,-1.4617230830898813,0.07607297840630826,3.72920919670175
24,02,Visual,Control vs Speech,-1.9539364945578297,0.029214608315625543,5.279266758538672
24,02,Front,Control vs Noise,-2.1034575932172346,0.021079565376085664,3.4854053631078523
24,02,Front,Control vs Speech,-2.522049081497688,0.008117341755162856,5.001716321517607
