ID,Subject,Session,Optode,Chroma,Condition,Value
14,08,02,S10_D12,hbo,Speech,-1.2019105097597613
14,08,02,S11_D11,hbo,Speech,1.2968220869462925
14,08,02,S11_D12,hbo,Speech,-2.1194637496638524
14,08,02,S6_D6,hbo,Speech,-0.7551066696490122
14,08,02,S6_D8,hbo,Speech,-0.466355969290065
14,08,02,S7_D6,hbo,Speech,0.44892210650730086
14,08,02,S7_D7,hbo,Speech,0.03997599509392353
14,08,02,S8_D7,hbo,Speech,0.41643389687058
14,08,02,S8_D8,hbo,Speech,0.24632408889412508
14,08,02,S9_D8,hbo,Speech,1.073196197173171
14,08,02,S7_D8,hbo,Speech,0.20918586662443764
14,08,02,S1_D1,hbo,Speech,1.133849401720773
14,08,02,S2_D1,hbo,Speech,-0.2742458357700513
14,08,02,S3_D1,hbo,Speech,-0.22083093347941982
14,08,02,S3_D2,hbo,Speech,0.3205531950282809
14,08,02,S12_D1,hbo,Speech,0.9141412346980711
15,10,01,S4_D2,hbo,Control,3.313435621831434
15,10,01,S4_D3,hbo,Control,3.110486095290667
15,10,01,S5_D2,hbo,Control,1.7426525201311336
15,10,01,S5_D3,hbo,Control,3.522393399566281
15,10,01,S5_D4,hbo,Control,2.1921164545045264
15,10,01,S5_D5,hbo,Control,2.088239516068793
15,10,01,S10_D9,hbo,Control,4.300543185639776
15,10,01,S10_D10,hbo,Control,2.0357770180012906
15,10,01,S10_D11,hbo,Control,2.598398587940364
15,10,01,S10_D12,hbo,Control,4.560468234604829
15,10,01,S11_D11,hbo,Control,3.081942639662087
15,10,01,S11_D12,hbo,Control,1.7308728935831785
15,10,01,S6_D8,hbo,Control,0.08635081166919455
15,10,01,S7_D6,hbo,Control,2.6275760398665016
15,10,01,S7_D7,hbo,Control,3.5878773085468727
15,10,01,S8_D7,hbo,Control,4.274035193664872
15,10,01,S8_D8,hbo,Control,8.367299963422807
15,10,01,S9_D8,hbo,Control,2.388660022120609
15,10,01,S7_D8,hbo,Control,5.26085321648204
15,10,01,S1_D1,hbo,Control,1.8744624905874039
15,10,01,S2_D1,hbo,Control,-0.24865590343765337
15,10,01,S3_D1,hbo,Control,2.7558509516422935
15,10,01,S3_D2,hbo,Control,8.26890326514044
15,10,01,S12_D1,hbo,Control,3.3211235270052195
15,10,01,S4_D2,hbo,Noise,3.520070136838873
15,10,01,S4_D3,hbo,Noise,1.3251943548635345
15,10,01,S5_D2,hbo,Noise,2.4376175400213906
15,10,01,S5_D3,hbo,Noise,1.9884635317332668
15,10,01,S5_D4,hbo,Noise,1.8099520374301348
15,10,01,S5_D5,hbo,Noise,1.5147708468708299
15,10,01,S10_D9,hbo,Noise,4.615498573899846
15,10,01,S10_D10,hbo,Noise,1.9321658900934147
15,10,01,S10_D11,hbo,Noise,4.9199368812254445
15,10,01,S10_D12,hbo,Noise,4.146867232764585
15,10,01,S11_D11,hbo,Noise,6.291320450507827
15,10,01,S11_D12,hbo,Noise,2.67797208576597
15,10,01,S6_D8,hbo,Noise,-0.437676571257056
15,10,01,S7_D6,hbo,Noise,1.4500705586279883
15,10,01,S7_D7,hbo,Noise,2.1467343553680487
15,10,01,S8_D7,hbo,Noise,1.4973282403512334
15,10,01,S8_D8,hbo,Noise,2.0814037637931486
15,10,01,S9_D8,hbo,Noise,1.5141532025889686
15,10,01,S7_D8,hbo,Noise,2.695580140970664
15,10,01,S1_D1,hbo,Noise,2.2142572073493607
15,10,01,S2_D1,hbo,Noise,0.032677312593708624
15,10,01,S3_D1,hbo,Noise,1.2851803674372535
15,10,01,S3_D2,hbo,Noise,6.545942463894029
15,10,01,S12_D1,hbo,Noise,3.031792226824289
15,10,01,S4_D2,hbo,Speech,1.5559204395685138
15,10,01,S4_D3,hbo,Speech,1.3440462444913985
15,10,01,S5_D2,hbo,Speech,1.5122332710959607
15,10,01,S5_D3,hbo,Speech,0.21818153978611385
15,10,01,S5_D4,hbo,Speech,4.09125385188054
15,10,01,S5_D5,hbo,Speech,3.020180627660716
15,10,01,S10_D9,hbo,Speech,5.151943663906518
15,10,01,S10_D10,hbo,Speech,2.0415898023775965
15,10,01,S10_D11,hbo,Speech,3.300693956134339
15,10,01,S10_D12,hbo,Speech,4.084951497031564
15,10,01,S11_D11,hbo,Speech,4.880614836451132
15,10,01,S11_D12,hbo,Speech,3.251352672459914
15,10,01,S6_D8,hbo,Speech,-0.3954952772897806
15,10,01,S7_D6,hbo,Speech,3.0572535928115765
15,10,01,S7_D7,hbo,Speech,4.156853731838558
15,10,01,S8_D7,hbo,Speech,2.6886909906847216
15,10,01,S8_D8,hbo,Speech,3.2263389328272107
15,10,01,S9_D8,hbo,Speech,2.0108955926551353
15,10,01,S7_D8,hbo,Speech,5.448420995120709
15,10,01,S1_D1,hbo,Speech,0.897212782947774
15,10,01,S2_D1,hbo,Speech,-0.7289888429644379
15,10,01,S3_D1,hbo,Speech,3.017378492294287
15,10,01,S3_D2,hbo,Speech,5.701189648457416
15,10,01,S12_D1,hbo,Speech,3.15494498244011
16,10,02,S4_D2,hbo,Control,1.5839396233569039
16,10,02,S4_D3,hbo,Control,-0.03042264330911952
16,10,02,S5_D2,hbo,Control,3.8164034161472222
16,10,02,S5_D3,hbo,Control,0.7551333739598745
16,10,02,S5_D4,hbo,Control,-0.8244836223638102
16,10,02,S5_D5,hbo,Control,-0.800775874812818
16,10,02,S10_D9,hbo,Control,-0.230908118755215
16,10,02,S10_D10,hbo,Control,1.9560311169416777
16,10,02,S10_D11,hbo,Control,0.590973642112067
16,10,02,S10_D12,hbo,Control,1.25957872214998
16,10,02,S11_D11,hbo,Control,4.881700959114576
16,10,02,S11_D12,hbo,Control,1.270785093309889
16,10,02,S6_D8,hbo,Control,-0.6658522233042307
16,10,02,S7_D6,hbo,Control,0.4207348722953085
16,10,02,S7_D7,hbo,Control,0.09762538779836262
16,10,02,S8_D7,hbo,Control,-0.11735079225532322
16,10,02,S8_D8,hbo,Control,-0.23017734812172147
16,10,02,S9_D8,hbo,Control,0.05099936242110041
16,10,02,S7_D8,hbo,Control,0.7835478084665407
16,10,02,S1_D1,hbo,Control,0.46460912839853713
16,10,02,S2_D1,hbo,Control,1.0933049881670363
16,10,02,S3_D1,hbo,Control,0.3626169832284636
16,10,02,S3_D2,hbo,Control,1.4010122323319367
16,10,02,S12_D1,hbo,Control,-0.04862874102059751
16,10,02,S4_D2,hbo,Noise,0.6774247517290121
16,10,02,S4_D3,hbo,Noise,0.09766157110059902
16,10,02,S5_D2,hbo,Noise,0.325002788606071
16,10,02,S5_D3,hbo,Noise,2.452800212683806
16,10,02,S5_D4,hbo,Noise,-0.052626033625406805
16,10,02,S5_D5,hbo,Noise,-0.04731283771387322
16,10,02,S10_D9,hbo,Noise,0.8887975420196396
16,10,02,S10_D10,hbo,Noise,0.8198445585603935
16,10,02,S10_D11,hbo,Noise,7.547194027616625
16,10,02,S10_D12,hbo,Noise,7.3063710282737775
16,10,02,S11_D11,hbo,Noise,3.667630721946455
16,10,02,S11_D12,hbo,Noise,1.7670837216832096
16,10,02,S6_D8,hbo,Noise,-0.31417746547687087
16,10,02,S7_D6,hbo,Noise,1.2104110452617178
16,10,02,S7_D7,hbo,Noise,0.6543870694393304
16,10,02,S8_D7,hbo,Noise,-0.5504690154354601
16,10,02,S8_D8,hbo,Noise,2.2453961392929878
16,10,02,S9_D8,hbo,Noise,0.4039396276853844
16,10,02,S7_D8,hbo,Noise,-0.20587970342880893
16,10,02,S1_D1,hbo,Noise,1.3048514750019604
16,10,02,S2_D1,hbo,Noise,-0.5407142714148692
16,10,02,S3_D1,hbo,Noise,1.0005539213154702
16,10,02,S3_D2,hbo,Noise,2.537233711642338
16,10,02,S12_D1,hbo,Noise,2.2014999480145008
16,10,02,S4_D2,hbo,Speech,-0.4998771936667053
16,10,02,S4_D3,hbo,Speech,-0.9247456173563314
16,10,02,S5_D2,hbo,Speech,-1.3179706609505002
16,10,02,S5_D3,hbo,Speech,-4.0929371285657155
16,10,02,S5_D4,hbo,Speech,1.2792982108327091
16,10,02,S5_D5,hbo,Speech,-1.1280901935985956
16,10,02,S10_D9,hbo,Speech,1.1709544972386767
16,10,02,S10_D10,hbo,Speech,0.6159452482804871
16,10,02,S10_D11,hbo,Speech,2.8256208460653554
16,10,02,S10_D12,hbo,Speech,0.5731074918247973
16,10,02,S11_D11,hbo,Speech,0.6703635968498806
16,10,02,S11_D12,hbo,Speech,0.13235548500453778
16,10,02,S6_D8,hbo,Speech,0.3249519187223655
16,10,02,S7_D6,hbo,Speech,2.2485520640988055
16,10,02,S7_D7,hbo,Speech,1.4506552693612118
16,10,02,S8_D7,hbo,Speech,2.5657031678794335
16,10,02,S8_D8,hbo,Speech,-0.1416274214140071
16,10,02,S9_D8,hbo,Speech,-0.49076114447537206
16,10,02,S7_D8,hbo,Speech,2.048164750337582
16,10,02,S1_D1,hbo,Speech,3.1119439706839547
16,10,02,S2_D1,hbo,Speech,-0.0505205829587768
16,10,02,S3_D1,hbo,Speech,0.3478427934613531
16,10,02,S3_D2,hbo,Speech,-1.0532479399190962
16,10,02,S12_D1,hbo,Speech,1.3921535564702134
17,11,01,S4_D2,hbo,Control,-2.329953003903295
17,11,01,S4_D3,hbo,Control,-0.0820500540734814
17,11,01,S5_D2,hbo,Control,-3.5188766485678524
17,11,01,S5_D3,hbo,Control,-3.485003214589777
17,11,01,S5_D4,hbo,Control,-4.46495359826681
17,11,01,S5_D5,hbo,Control,-4.5757629611180946
17,11,01,S10_D9,hbo,Control,-4.276893286752155
17,11,01,S10_D10,hbo,Control,-2.918641417549782
17,11,01,S10_D11,hbo,Control,-3.5345514143682473
17,11,01,S10_D12,hbo,Control,-3.7293970679480495
17,11,01,S11_D11,hbo,Control,-2.4183302193724256
17,11,01,S11_D12,hbo,Control,-0.41504519012529983
17,11,01,S6_D8,hbo,Control,-4.103282521506568
17,11,01,S8_D8,hbo,Control,-1.5576285846107387
17,11,01,S9_D8,hbo,Control,-1.819447093839936
17,11,01,S1_D1,hbo,Control,0.21271595235654495
17,11,01,S2_D1,hbo,Control,-0.5949341017530005
17,11,01,S3_D1,hbo,Control,0.3466612206177423
17,11,01,S3_D2,hbo,Control,-2.358319544663737
17,11,01,S12_D1,hbo,Control,-1.0090767344918827
17,11,01,S4_D2,hbo,Noise,3.186729146531556
17,11,01,S4_D3,hbo,Noise,-0.25115488129826324
17,11,01,S5_D2,hbo,Noise,0.2980501003751535
17,11,01,S5_D3,hbo,Noise,-0.12327929414359161
17,11,01,S5_D4,hbo,Noise,0.10609067873268258
17,11,01,S5_D5,hbo,Noise,1.1914528193626817
17,11,01,S10_D9,hbo,Noise,0.9836089667263354
17,11,01,S10_D10,hbo,Noise,0.27596731760023935
17,11,01,S10_D11,hbo,Noise,0.8793394622237952
17,11,01,S10_D12,hbo,Noise,1.742207254132154
17,11,01,S11_D11,hbo,Noise,0.6146801301747875
17,11,01,S11_D12,hbo,Noise,0.4598404995628979
17,11,01,S6_D8,hbo,Noise,1.869668544829612
17,11,01,S8_D8,hbo,Noise,1.0055110664266582
17,11,01,S9_D8,hbo,Noise,1.2151761242042658
17,11,01,S1_D1,hbo,Noise,1.9239343762011345
17,11,01,S2_D1,hbo,Noise,0.011562679923728073
17,11,01,S3_D1,hbo,Noise,0.5251737993560649
17,11,01,S3_D2,hbo,Noise,1.3375097033674685
17,11,01,S12_D1,hbo,Noise,-0.2700202665724913
17,11,01,S4_D2,hbo,Speech,-1.0695504816864958
17,11,01,S4_D3,hbo,Speech,-1.9198827316708516
17,11,01,S5_D2,hbo,Speech,-2.0598658054516172
17,11,01,S5_D3,hbo,Speech,-1.7391423876956211
17,11,01,S5_D4,hbo,Speech,0.3252053193169649
17,11,01,S5_D5,hbo,Speech,0.32401190347458775
17,11,01,S10_D9,hbo,Speech,4.8243208677307745
17,11,01,S10_D10,hbo,Speech,1.1368482552641714
17,11,01,S10_D11,hbo,Speech,-0.604878194262451
17,11,01,S10_D12,hbo,Speech,-0.7791731997766104
17,11,01,S11_D11,hbo,Speech,-0.4800439352738343
17,11,01,S11_D12,hbo,Speech,-0.8392341030533431
17,11,01,S6_D8,hbo,Speech,-1.69576031770406
17,11,01,S8_D8,hbo,Speech,-0.28886453435796344
17,11,01,S9_D8,hbo,Speech,0.770109206363103
17,11,01,S1_D1,hbo,Speech,0.6111407299608901
17,11,01,S2_D1,hbo,Speech,0.8954750281739213
17,11,01,S3_D1,hbo,Speech,0.36037767331885934
17,11,01,S3_D2,hbo,Speech,0.43028723901384724
17,11,01,S12_D1,hbo,Speech,-0.1301921878650064
18,11,02,S4_D2,hbo,Control,0.5800304636655997
18,11,02,S4_D3,hbo,Control,-0.5841060389480256
18,11,02,S5_D2,hbo,Control,1.2502396521760186
18,11,02,S5_D3,hbo,Control,-0.3687894757851903
18,11,02,S5_D4,hbo,Control,-0.04367918163128577
18,11,02,S5_D5,hbo,Control,0.06175952860551004
18,11,02,S10_D9,hbo,Control,0.5886742561076566
18,11,02,S10_D10,hbo,Control,0.5285116927328415
18,11,02,S10_D11,hbo,Control,0.6383116631063128
18,11,02,S10_D12,hbo,Control,0.5938478879184389
18,11,02,S11_D11,hbo,Control,-0.4810381455178404
18,11,02,S11_D12,hbo,Control,0.28745333358493147
18,11,02,S6_D8,hbo,Control,0.41005038458123133
18,11,02,S8_D7,hbo,Control,1.0683135685080025
18,11,02,S8_D8,hbo,Control,0.6638837026808501
18,11,02,S9_D8,hbo,Control,-0.3809306598204697
18,11,02,S1_D1,hbo,Control,0.8730055688298658
18,11,02,S2_D1,hbo,Control,0.486245069059917
18,11,02,S3_D1,hbo,Control,0.06799986052551789
18,11,02,S3_D2,hbo,Control,0.5143950460087593
18,11,02,S12_D1,hbo,Control,0.0307834540784398
18,11,02,S4_D2,hbo,Noise,-0.844088378670927
18,11,02,S4_D3,hbo,Noise,-1.8471724991945313
18,11,02,S5_D2,hbo,Noise,-1.0783533779156136
18,11,02,S5_D3,hbo,Noise,-0.9968861818778415
18,11,02,S5_D4,hbo,Noise,-3.1589677712287876
18,11,02,S5_D5,hbo,Noise,-0.22705695590614447
18,11,02,S10_D9,hbo,Noise,-0.16017756653661017
18,11,02,S10_D10,hbo,Noise,-1.6996313138093662
18,11,02,S10_D11,hbo,Noise,-0.20927184701708226
18,11,02,S10_D12,hbo,Noise,-1.0474509730771613
18,11,02,S11_D11,hbo,Noise,0.13690290313442943
18,11,02,S11_D12,hbo,Noise,0.8637088940421944
18,11,02,S6_D8,hbo,Noise,1.3296026018959235
18,11,02,S8_D7,hbo,Noise,0.34010308177557325
18,11,02,S8_D8,hbo,Noise,1.828805687259044
18,11,02,S9_D8,hbo,Noise,-0.20301986548780449
18,11,02,S1_D1,hbo,Noise,-0.7250810676746821
18,11,02,S2_D1,hbo,Noise,-0.23909875447159676
18,11,02,S3_D1,hbo,Noise,-0.438140285926699
18,11,02,S3_D2,hbo,Noise,-0.45434097079400454
18,11,02,S12_D1,hbo,Noise,-1.5757752489863672
18,11,02,S4_D2,hbo,Speech,-1.8049757263926753
18,11,02,S4_D3,hbo,Speech,-1.9607918326872495
18,11,02,S5_D2,hbo,Speech,0.7799890682969778
18,11,02,S5_D3,hbo,Speech,-0.31174506048269207
18,11,02,S5_D4,hbo,Speech,0.5844043316178247
18,11,02,S5_D5,hbo,Speech,0.9329703799113584
18,11,02,S10_D9,hbo,Speech,0.5912791856931888
18,11,02,S10_D10,hbo,Speech,0.11409156517251115
18,11,02,S10_D11,hbo,Speech,0.72380266554816
18,11,02,S10_D12,hbo,Speech,1.7544878671055228
18,11,02,S11_D11,hbo,Speech,0.24099507600477016
18,11,02,S11_D12,hbo,Speech,-0.30868652231110805
18,11,02,S6_D8,hbo,Speech,-0.4018698794836384
18,11,02,S8_D7,hbo,Speech,1.7962884245808788
18,11,02,S8_D8,hbo,Speech,1.284594817305425
18,11,02,S9_D8,hbo,Speech,0.6815066971745268
18,11,02,S1_D1,hbo,Speech,1.4774764986282085
18,11,02,S2_D1,hbo,Speech,-1.0758785035631366
18,11,02,S3_D1,hbo,Speech,-1.4637717893475697
18,11,02,S3_D2,hbo,Speech,0.16377812101799924
18,11,02,S12_D1,hbo,Speech,-0.01680863642908585
19,12,01,S4_D2,hbo,Control,1.5962745250205264
19,12,01,S4_D3,hbo,Control,3.187378879102182
19,12,01,S5_D2,hbo,Control,0.8181046845734357
19,12,01,S5_D3,hbo,Control,1.7532611312447517
19,12,01,S5_D4,hbo,Control,1.6764282895444733
19,12,01,S5_D5,hbo,Control,0.7372812918217138
19,12,01,S10_D9,hbo,Control,2.9443134593980944
19,12,01,S10_D10,hbo,Control,4.724665867467535
19,12,01,S10_D11,hbo,Control,1.8224813079702054
19,12,01,S10_D12,hbo,Control,1.254604968915816
19,12,01,S11_D11,hbo,Control,0.9085953725669994
19,12,01,S11_D12,hbo,Control,2.3839119288476263
19,12,01,S6_D6,hbo,Control,0.3052346784170206
19,12,01,S6_D8,hbo,Control,-0.08330682820059818
19,12,01,S7_D6,hbo,Control,3.771472761991851
19,12,01,S7_D7,hbo,Control,3.1613414897027994
19,12,01,S8_D7,hbo,Control,3.9941051371295546
19,12,01,S8_D8,hbo,Control,2.719217056008379
19,12,01,S9_D8,hbo,Control,11.968242681710535
19,12,01,S7_D8,hbo,Control,5.628252789907868
19,12,01,S1_D1,hbo,Control,0.3229293871761171
19,12,01,S2_D1,hbo,Control,-0.3063264593701042
19,12,01,S3_D1,hbo,Control,3.2977471166928214
19,12,01,S3_D2,hbo,Control,3.0193616701684554
19,12,01,S12_D1,hbo,Control,1.046199944928024
19,12,01,S4_D2,hbo,Noise,-1.0922433976171713
19,12,01,S4_D3,hbo,Noise,-1.1575722349823412
19,12,01,S5_D2,hbo,Noise,0.14368691248256646
19,12,01,S5_D3,hbo,Noise,-0.3227821361894525
19,12,01,S5_D4,hbo,Noise,0.6535068610011463
19,12,01,S5_D5,hbo,Noise,-0.11024243340487726
19,12,01,S10_D9,hbo,Noise,2.55050386964148
19,12,01,S10_D10,hbo,Noise,0.9374886268283694
19,12,01,S10_D11,hbo,Noise,-0.7589704894712727
19,12,01,S10_D12,hbo,Noise,-1.1010461739981725
19,12,01,S11_D11,hbo,Noise,-0.05994066602414212
19,12,01,S11_D12,hbo,Noise,2.084608388805306
19,12,01,S6_D6,hbo,Noise,0.23204528554177595
19,12,01,S6_D8,hbo,Noise,0.028639607399777334
19,12,01,S7_D6,hbo,Noise,0.5299155693353119
19,12,01,S7_D7,hbo,Noise,1.2621931517397516
19,12,01,S8_D7,hbo,Noise,3.085549594087924
19,12,01,S8_D8,hbo,Noise,0.8687244936840601
19,12,01,S9_D8,hbo,Noise,5.099925613467216
19,12,01,S7_D8,hbo,Noise,1.7686251717861783
19,12,01,S1_D1,hbo,Noise,0.06913827561536798
19,12,01,S2_D1,hbo,Noise,0.6570685424847935
19,12,01,S3_D1,hbo,Noise,-0.49744237760195165
19,12,01,S3_D2,hbo,Noise,-4.197998022554773
19,12,01,S12_D1,hbo,Noise,0.7924114264234065
19,12,01,S4_D2,hbo,Speech,3.0706301152176723
19,12,01,S4_D3,hbo,Speech,3.8699896019235243
19,12,01,S5_D2,hbo,Speech,0.9506818870280327
19,12,01,S5_D3,hbo,Speech,0.8974894292553964
19,12,01,S5_D4,hbo,Speech,1.6102829011237285
19,12,01,S5_D5,hbo,Speech,0.4300457653036321
19,12,01,S10_D9,hbo,Speech,4.517509872306288
19,12,01,S10_D10,hbo,Speech,4.2831161508337106
19,12,01,S10_D11,hbo,Speech,2.0633021011922437
19,12,01,S10_D12,hbo,Speech,0.8175004003580646
19,12,01,S11_D11,hbo,Speech,1.4655683750260333
19,12,01,S11_D12,hbo,Speech,4.326079703292778
19,12,01,S6_D6,hbo,Speech,0.15086194414571585
19,12,01,S6_D8,hbo,Speech,-0.7556579529600804
19,12,01,S7_D6,hbo,Speech,1.9931415665685313
19,12,01,S7_D7,hbo,Speech,2.8405816889715356
19,12,01,S8_D7,hbo,Speech,3.5822801297146682
19,12,01,S8_D8,hbo,Speech,3.7463083330667755
19,12,01,S9_D8,hbo,Speech,8.694730054039631
19,12,01,S7_D8,hbo,Speech,5.285716393659485
19,12,01,S1_D1,hbo,Speech,-0.8969264335489463
19,12,01,S2_D1,hbo,Speech,0.7962622389929538
19,12,01,S3_D1,hbo,Speech,1.0147665675267443
19,12,01,S3_D2,hbo,Speech,4.975941640774089
19,12,01,S12_D1,hbo,Speech,-0.5005923652744734
20,12,02,S4_D2,hbo,Control,-1.0933636781982818
20,12,02,S4_D3,hbo,Control,0.6882499452794778
20,12,02,S5_D2,hbo,Control,-1.370180674656204
20,12,02,S5_D3,hbo,Control,0.48953541880492246
20,12,02,S5_D4,hbo,Control,-0.41005912886978757
20,12,02,S5_D5,hbo,Control,0.27334489763766645
20,12,02,S10_D9,hbo,Control,0.5982701920138574
20,12,02,S10_D10,hbo,Control,0.36493058659799726
20,12,02,S10_D11,hbo,Control,1.6892749749739393
20,12,02,S10_D12,hbo,Control,0.10805894382574271
20,12,02,S11_D11,hbo,Control,1.5934992312537029
20,12,02,S11_D12,hbo,Control,-0.24935787425253722
20,12,02,S6_D6,hbo,Control,-0.30236026650500386
20,12,02,S6_D8,hbo,Control,-0.2609981183517651
20,12,02,S7_D6,hbo,Control,-0.26570612497303636
20,12,02,S7_D7,hbo,Control,0.9881489630118658
20,12,02,S8_D7,hbo,Control,1.546823926002523
20,12,02,S8_D8,hbo,Control,1.130307621473541
20,12,02,S9_D8,hbo,Control,1.9073816152904455
20,12,02,S7_D8,hbo,Control,2.3309341799286982
20,12,02,S1_D1,hbo,Control,-1.1626485457822084
20,12,02,S2_D1,hbo,Control,1.36971451899764
20,12,02,S3_D1,hbo,Control,-1.5608177041250453
20,12,02,S3_D2,hbo,Control,-0.4823238050335921
20,12,02,S12_D1,hbo,Control,1.525697483550503
20,12,02,S4_D2,hbo,Noise,2.0750570075015706
20,12,02,S4_D3,hbo,Noise,3.1545737672643286
20,12,02,S5_D2,hbo,Noise,2.5795538886262137
20,12,02,S5_D3,hbo,Noise,1.6424831341107806
20,12,02,S5_D4,hbo,Noise,2.030835943160955
20,12,02,S5_D5,hbo,Noise,1.338971458900831
20,12,02,S10_D9,hbo,Noise,1.6578842408766354
20,12,02,S10_D10,hbo,Noise,0.03263652459475619
20,12,02,S10_D11,hbo,Noise,2.4818534815686277
20,12,02,S10_D12,hbo,Noise,4.890335335004119
20,12,02,S11_D11,hbo,Noise,2.5965049159265714
20,12,02,S11_D12,hbo,Noise,2.017129049377629
20,12,02,S6_D6,hbo,Noise,0.24447573949566226
20,12,02,S6_D8,hbo,Noise,0.04354396691409271
20,12,02,S7_D6,hbo,Noise,1.5672139928646613
20,12,02,S7_D7,hbo,Noise,0.4918076718196571
20,12,02,S8_D7,hbo,Noise,1.4327464349126326
20,12,02,S8_D8,hbo,Noise,1.461823487654262
20,12,02,S9_D8,hbo,Noise,0.47436310197929543
20,12,02,S7_D8,hbo,Noise,1.1361367971472016
20,12,02,S1_D1,hbo,Noise,3.3063224635711634
20,12,02,S2_D1,hbo,Noise,2.075567234471532
20,12,02,S3_D1,hbo,Noise,-0.472972963308402
20,12,02,S3_D2,hbo,Noise,1.8226824814188232
20,12,02,S12_D1,hbo,Noise,1.275676897242572
20,12,02,S4_D2,hbo,Speech,-0.3384328969921355
20,12,02,S4_D3,hbo,Speech,-2.8791670062468993
20,12,02,S5_D2,hbo,Speech,-2.036701840655415
20,12,02,S5_D3,hbo,Speech,-2.566870593586617
20,12,02,S5_D4,hbo,Speech,-1.4406511089713825
20,12,02,S5_D5,hbo,Speech,-0.9053447235822182
20,12,02,S10_D9,hbo,Speech,-0.5640040561613968
20,12,02,S10_D10,hbo,Speech,-1.8947533470675513
20,12,02,S10_D11,hbo,Speech,-1.468362957249741
20,12,02,S10_D12,hbo,Speech,-1.5194424523791286
20,12,02,S11_D11,hbo,Speech,-1.3215865120768864
20,12,02,S11_D12,hbo,Speech,1.501733772395788
20,12,02,S6_D6,hbo,Speech,0.15657192107298415
20,12,02,S6_D8,hbo,Speech,-0.17276688611708588
20,12,02,S7_D6,hbo,Speech,-1.0238832904364144
20,12,02,S7_D7,hbo,Speech,-0.7571162978602984
20,12,02,S8_D7,hbo,Speech,-2.1872096618533168
20,12,02,S8_D8,hbo,Speech,-1.179162648822914
20,12,02,S9_D8,hbo,Speech,-0.5339941820295246
20,12,02,S7_D8,hbo,Speech,0.004051012242645694
20,12,02,S1_D1,hbo,Speech,-4.397320947468267
20,12,02,S2_D1,hbo,Speech,0.9910284149130453
20,12,02,S3_D1,hbo,Speech,-0.874584806270107
20,12,02,S3_D2,hbo,Speech,-1.7980371566170674
20,12,02,S12_D1,hbo,Speech,-0.09636097784787721
21,13,01,S4_D2,hbo,Control,0.5584114270026341
21,13,01,S4_D3,hbo,Control,0.931973339269982
21,13,01,S5_D2,hbo,Control,-1.1480964170745964
21,13,01,S5_D3,hbo,Control,-0.5744664753438937
21,13,01,S5_D4,hbo,Control,-0.5825938378183344
21,13,01,S5_D5,hbo,Control,-1.4334290425276723
21,13,01,S10_D9,hbo,Control,0.6672942123901529
21,13,01,S10_D10,hbo,Control,0.08328628026282787
21,13,01,S10_D11,hbo,Control,-1.7251901745028981
21,13,01,S11_D11,hbo,Control,-2.1055152374412542
21,13,01,S11_D12,hbo,Control,-1.9022367507719409
21,13,01,S6_D6,hbo,Control,-0.5981651052084755
21,13,01,S6_D8,hbo,Control,0.00044211975077324434
21,13,01,S7_D6,hbo,Control,-0.9087288847063943
21,13,01,S7_D7,hbo,Control,-0.667441791785307
21,13,01,S8_D7,hbo,Control,0.07789709155007593
21,13,01,S8_D8,hbo,Control,-0.6273427266666599
21,13,01,S9_D8,hbo,Control,-2.0476179220628588
21,13,01,S1_D1,hbo,Control,0.745878135009257
21,13,01,S2_D1,hbo,Control,-0.756602324665546
21,13,01,S3_D1,hbo,Control,0.07928017665452575
21,13,01,S3_D2,hbo,Control,-0.401532663506501
21,13,01,S12_D1,hbo,Control,-0.5189883219073013
21,13,01,S4_D2,hbo,Noise,3.531562603068843
21,13,01,S4_D3,hbo,Noise,1.134578182123027
21,13,01,S5_D2,hbo,Noise,2.7832806914222035
21,13,01,S5_D3,hbo,Noise,0.4589634097722521
21,13,01,S5_D4,hbo,Noise,0.5278303819857199
21,13,01,S5_D5,hbo,Noise,-1.1373923563097315
21,13,01,S10_D9,hbo,Noise,1.6940871427671182
21,13,01,S10_D10,hbo,Noise,1.6250581976590681
21,13,01,S10_D11,hbo,Noise,0.6571463395815942
21,13,01,S11_D11,hbo,Noise,-0.029599014826242352
21,13,01,S11_D12,hbo,Noise,-0.5813444314842872
21,13,01,S6_D6,hbo,Noise,0.33587482963162796
21,13,01,S6_D8,hbo,Noise,0.4779190414960655
21,13,01,S7_D6,hbo,Noise,-0.9461241717051735
21,13,01,S7_D7,hbo,Noise,-0.2642931526016962
21,13,01,S8_D7,hbo,Noise,-0.5249984208693873
21,13,01,S8_D8,hbo,Noise,-1.0630609682613184
21,13,01,S9_D8,hbo,Noise,-1.8775741831833612
21,13,01,S1_D1,hbo,Noise,2.2609660524203883
21,13,01,S2_D1,hbo,Noise,-1.3790603600703597
21,13,01,S3_D1,hbo,Noise,-0.5084986289208674
21,13,01,S3_D2,hbo,Noise,-0.1351582712809641
21,13,01,S12_D1,hbo,Noise,2.4561999111966846
21,13,01,S4_D2,hbo,Speech,0.8878230914371164
21,13,01,S4_D3,hbo,Speech,-3.9690867956244897
21,13,01,S5_D2,hbo,Speech,-2.6402046025796153
21,13,01,S5_D3,hbo,Speech,-1.784908852132194
21,13,01,S5_D4,hbo,Speech,-1.8726493943565696
21,13,01,S5_D5,hbo,Speech,-2.125049637695997
